categoria,nombre,sexo,UltimaFormacionAcademica,NodoHijo,nodo_padre,Titulo_proyecto,año
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición Proyectos Especiales de Práctica,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,I Jornada de Investigación de la Especialización en Docencia,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,V Jornada de Emprendimiento,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Simposio de investigación: Modelos innovadores de emprendimiento,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición Proyectos Especiales de Práctica,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,II Encuentro Nacional de Grupos de Investigación en Historia Empresarial y Emprendimiento,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,VI Jornada de Emprendimiento,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,VII Work Shop de la Red Emprendesur,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Taller de negociación,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,XXIII Congreso Latinoamericano de Espíritu Emprendedor,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,III Jornada de Emprendimiento,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de exposición: Proyectos especiales de práctica,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,IV Jornada de Emprendimiento,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Encuentro de Empresarios Adventistas,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2015-1,2015
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2016-2,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,11º Encuentro Nacional de Prácticas: La responsabilidad social universitaria como valor inminente en la formación profesional y de ciudadanía.,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición Proyectos Especiales de Práctica 2015-2,2015
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2015-2,2015
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición Proyectos Especiales de Práctica 2017-1,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2016-1,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición Proyectos Especiales de Práctica 2016-2,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2017-1,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,"10º Encuentro Nacional de Prácticas: Prácticas y Empleabilidad, Tendencias en los Últimos Años",2015
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición Proyectos Especiales de Práctica 2015-1,2015
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Quick-Inn de MEUNE (Mesa Universitaria de Emprendimiento),2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Celebración Día del Contador,2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,"4º Congreso de Investigación de la División Interamericana Investigación, Desarrollo e Innovación: Repensando la misión de la Educación Adventista",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Celebración Día del Mercadólogo,2019
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Celebración Día del Administrador,2020
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Asamblea REDFACONT,2020
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,"I EXPOCONT SUR ANDES ¿CRISIS FUENTE DE OPORTUNIDAD EN LAS MYPES EN TIEMPOS DE COVID 19 Y SU INCIDENCIA TRIBUTARIO, LABORAL Y DE LA GESTION PÚBLICA¿- PERÚ",2020
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Celebración Semana del Contador,2020
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Reto de Innovación Empresarial,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición de Proyectos Especiales de Práctica 2018-2,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2017-2,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Semana del Emprendimiento Unac - Entrepreneurship Challenges,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Taller identificación de oportunidades,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2018-1,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición de Proyectos Especiales de Práctica 2017-2,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,2° Congreso InspirAcción,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Exposición de Proyectos Especiales de Práctica 2018-1,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Seminario de Innovación,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,I Encuentro de Desarrollo Empresarial FCAC,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Evento científico,Divulgación Pública de la Ciencia,Jornada de Emprendimiento 2018-2,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Proceso de Apropiación Social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,Apropiación Social del Conocimiento,"Semana institucional: Docentes para la verdadera educación?,",2020
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Generación de ideas de negocio,",2020
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Desarrollo del Pensamiento Creativo,",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Actitud Positiva,",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Emprendimiento: Cómo generar ideas de negocio,",2020
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Conferencia: ¿Igualdad o Equidad?,",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Hoja de vida ganadora,",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"El fraude y sus implicaciones: Contexto académico y laboral,",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Opciones financieras educación superior,",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Producción de estrategias y contenidos transmedia,Divulgación Pública de la Ciencia,"Procesos de acreditación en instituciones de educación superior,",2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Capítulos de libro,Nuevo Conocimiento,Modelos de empresa social aplicables al Modelo de Emprendimiento UNAC,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Capítulos de libro,Nuevo Conocimiento,Metodología Activa: Design Thinking,2022
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Documento de trabajo,Divulgación Pública de la Ciencia,Informe de Investigación: Modelos de emprendimiento social aplicables al caso UNAC,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Documento de trabajo,Divulgación Pública de la Ciencia,Informe de investigación: Medición del Impacto de la Nueva Estructura de la Labor Educativa en la Formación Integral de los estudiantes de la UNAC,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Documento de trabajo,Divulgación Pública de la Ciencia,Informe de pasantía: XXIII Congreso Latinoamericano sobre Espìritu Emprendedor,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Documento de trabajo,Divulgación Pública de la Ciencia,Análisis y Descripción de Puestos de Trabajo para la FCAC de la UNAC,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Creación del proceso de Plan de Acogida para docentes de la FCAC,2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informe técnico,Divulgación Pública de la Ciencia,Análisis y Descripción de Puestos de Trabajo para la Facultad de Ciencias Administrativas y Contables de la Corporación Universitaria Adventista,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Medición del Impacto de la Nueva Estructura de la Labor Educativa en la Formación Integral de los Estudiantes de la Unac,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Modelos de empresa social aplicables al modelo de emprendimiento UNAC,2013
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Presentación de resultados de investigación visita 1 de diagnóstico Institución Educativa Adventista de Quibdó,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe Ejecutivo Avance del Proyecto de Emprendimiento para la Autosostenibilidad de la Institución Educativa Adventista de Quibdó,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe Visita 2 Proyecto de Emprendimiento para el Autosostenemiento de la Institución Educativa Adventista de Quibdó - Capacitación a docentes y miembros de Iglesia,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe Visita 4 Proyecto de Emprendimiento para el Autosostenemiento de la Institución Educativa Adventista de Quibdó - Asesoría Financiera a Padres,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe Visita 1 Proyecto de Emprendimiento para el Autosostenemiento de la Institución Educativa Adventista de Quibdó - Visita de Diagnóstico,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe de Investigación visita 3 Proyecto de Emprendimiento para la Autosostenibilidad de la Institución Educativa Adventista de Quibdó - Capacitación a Padres,2016
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,LA METODOLOGÍA ACTIVA DESIGN THINKING EN EL PROCESO DE ENSEÑANZA APRENDIZAJE EN LA UNAC,2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe de visita 6 al INSEAQ en el marco del proyecto Apoyo al INSEAQ en el Desarrollo de la Media Técnica en Modalidad Comercial,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe de visita 5 a la INSEAQ en el marco del proyecto Apoyo al INSEAQ en el Desarrollo de la Media Técnica en Modalidad Comercial,2017
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Análisis y Descripción de Puestos de Trabajo para la FCAC de la UNAC,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Informes finales de investigación,Divulgación Pública de la Ciencia,Informe Reto de Innovación Empresarial,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Investigación y desarrollo,Formación del Recurso Humano,Metodologías Activas en el Proceso Enseñanza Aprendizaje de la UNAC,2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Investigación y desarrollo,Formación del Recurso Humano,Formación en Gestión Humana a Grupos de Interés de la Facultad de Ciencias Administrativas y Contables,2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Extensión y responsabilidad social CTI,Formación del Recurso Humano,Apoyo a la INSEAQ para el Desarrollo de la Media Técnica en Modalidad Comercial,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Investigación y desarrollo,Formación del Recurso Humano,Análisis y Descripción de Puestos de Trabajo para la Facultad de Ciencias Administrativas y Contables de la Corporación Universitaria Adventista,2018
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Extensión y responsabilidad social CTI,Formación del Recurso Humano,Formación en Emprendimiento a Grupos de Interés de la Facultad de Ciencias Administrativas y Contables de la UNAC,2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Investigación y desarrollo,Formación del Recurso Humano,Construcción del Modelo de Emprendimiento de la UNAC,2014
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Investigación desarrollo e Innovación,Formación del Recurso Humano,Investigación; desarrollo e Innovación,2021
No categorizado,Elizabeth Barrada Soto,Femenino,Maestría,Extensión y responsabilidad social CTI,Formación del Recurso Humano,Proyecto de Emprendimiento para la Autosostenibilidad de la Institución Educativa Adventista de Quibdó,2017
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,"Conocimiento, actitud y práctica en el grado de inmersión para la integración de la fe en la enseñanza y el aprendizaje en los colegios del Sistema Educativo Adventista del Noreste colombiano Corporación Universitaria Adventista",2021
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,"Expresiones culturales latinoamericanas como metodología de aprendizaje didáctico en estudiantes de prescolar, primaria, básica secundaria y media técnica: una revisión de la literatura Corporación Universitaria Adventista",2024
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,"Estrategias ""YULOAD"" para el Desarrollo del Pensamiento Crítico para Los Estudiantes de los Grados Séptimo, Octavo y Noveno del Colegio Adventista del Sur de Itagüí - Colombia Corporación Universitaria Adventista",2022
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Mejoramiento de la compresión lectora a través del uso de las TIC en alumnos de educación básica en Hispanoamérica: revisión de la literatura Corporación Universitaria Adventista,2023
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Fundamentos del modelo de pedagogía comprensiva restauradora: revisión de la literatura Corporación Universitaria Adventista,2023
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,GeoGebra y Phet: herramientas de apoyo en el proceso de enseñanza y aprendizaje de las matemáticas en el grado Sexto de la Institución Educativa Rural Altavista de Antioquia. Corporación Universitaria Adventista,2023
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,El Covid-19 y su influencia en el clima organizacional y la calidad educativa de los colegios adventistas de la Unión Colombiana del Norte Corporación Universitaria Adventista,2021
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Trabajo de grado de maestría o especialidad clínica,Formación del Recurso Humano,Evaluación del uso de la metodología Aula Invertida en el aprendizaje de las matemáticas en el Colegio Adventista Simón Bolívar de Lérida Corporación Universitaria Adventista,2021
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Capítulos de libro,Nuevo Conocimiento,Una revisión documental de la integración de la fe en la enseñanza y aprendizaje en un Colegio Adventista,2022
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Capítulos de libro,Nuevo Conocimiento,Metodologia aula invertida en el aprendizaje de las matematicas: una aproximacion conceptual,2022
No categorizado,Saraí Ana Ortega Pineda,Femenino,,Capítulos de libro,Nuevo Conocimiento,"Pensamiento crítico, dimensiones y estrategias para su desarrollo",2023
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Determinar la Relación Existente entre el Estrés y las Actividades Extraescolares en Niños de 5-7 Años de Edad. Corporación Universitaria Adventista,2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Análisis comparativo sobre el concepto de muerte entre niños de 7 a 11 años en proceso de duelo y niños que no lo están de la ciudad de Medellín. Corporación Universitaria Adventista,2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,"Investigadores, temáticas y tendencias en la lecto escritura músical en personas con autismo Corporación Universitaria Adventista",2014
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Aproximación conceptual del autismo desde la perspectiva hisotrico - espiritual Corporación Universitaria Adventista,2014
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Rutas de atención de violencias sexuales en medellin Corporación Universitaria Adventista,2015
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Frustración de padres de hijos con trastorno por déficit de atención e hiperactividad Corporación Universitaria Adventista,2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,"Investigadores, temáticas y tendencias en la lectoescritura musical en personas con autismo Corporación Universitaria Adventista",2014
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Relaciones afectivas de las famillas del barrio La Divisa de la comuna 13 de la ciudad de Medellín. Corporación Universitaria Adventista,2016
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Intervención de las problemáticas socioculturales en familias de la comuna 13 La Divisa Corporación Universitaria Adventista,2016
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Influencia de las canciones infantiles cristianas en la solución de problemas en niños del grado transición. Corporación Universitaria Adventista,2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Características cognitivas según las etapas de Jean Piaget en niños con síndrome de Moebius Corporación Universitaria Adventista,2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Determinar la relación existente entre el estrés y las actividades extraescolares en los niños de 5-7 años de edad Corporación Universitaria Adventista,2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Monografía de conclusión de curso de perfeccionamiento/especialización,Formación del Recurso Humano,Influencia de las familias en el Desarrollo de la Primera Infancia Corporación Universitaria Adventista,2016
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,"Intervención de la conducta como estrategia pedagógica, en niños de 6 a 10 años con transtorno oposicionista desafiante: estado del arte Corporación Universitaria Adventista",2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Presión social y rebeldía de los hijos pertenecientes a las familias pastorales de la UNAC Corporación Universitaria Adventista,2008
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Influencia del ocio tecnológico en los posibles rasgos agresivos de los adolescentes de los grados 8 y 9 de los colegio adventistas de la ciudad de Medellín. Corporación Universitaria Adventista,2008
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Relación entre el tiempo dedicado a ver televisión y la realización del culto familiar. Corporación Universitaria Adventista,2008
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,"Fundamentación teórica, metodológica y operativa de la Línea de Investigación Desarrollo Cognitivo Corporación Universitaria Adventista",2008
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Fortalecimiento de habitos del consumo de agua y la actividad física atraves del aprendizaje creativo Corporación Universitaria Adventista,2014
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Estrategias de autoridad aplicadas en el aula de clase por maestras del centro educativo mundo alegria. Corporación Universitaria Adventista,2015
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Trabajos de grado de pregrado,Formación del Recurso Humano,Frustración de padres de niños con TDAH. Corporación Universitaria Adventista,2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Simposio Internacional de Pedagogia,
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,I Simposio de Investigaciones en Desarrollo Cognitivo,2011
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,"2do Simposio en Pedagogia e Infancia , Desarrollo Cognitivo en la primera infancia",2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,1 taller de estimulación adecuada.,2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,Taller de estimulaciòn adecuada,2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,TALLER DE ESTIMULACIÓN ACUATICA Y MÚSICAL EN NIÑOS DE 0 A 3 AÑOS,2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Evento científico,Divulgación Pública de la Ciencia,TALLER DE ESTIMULACIÓN ACUATICA Y TERRESTRE EN NIÑOS DE O A 3 AÑOS,2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Artículo,Nuevo Conocimiento,Pensamiento Munchausen: ¿el barón por poderes?,2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Artículo,Nuevo Conocimiento,SOCIO-EMOTIONAL DEVELOPMENT IN CHILDHOOD - PLAYFUL-PEDAGOGICAL STRATEGIES: A REVIEW OF THE LITERATURE,2025
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Artículo,Nuevo Conocimiento,TRENDS IN EARLY CHILDHOOD DEVELOPMENT: A BIBLIOMETRIC STUDY AND RESEARCH AGENDA,2025
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Innovación de proceso o procedimiento,Desarrollo Tecnológico e Innovación,Conceptualización teórica y epistemológica para un programa de Psicología en la Corporación Universitaria Adventista,2024
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,El papel de la escuela en la prevención del abuso sexual- Efectividad y eficacia de las rutas de atención en violencias sexuales en la ciudad de Medellín. - Acompañamiento,2015
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,Música y aspeger.,2015
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,INFLUENCIA DE LA MÚSICA CRISTIANA EN LA SOLUCIÓN DE PROBLEMAS EN NIÑOS DE TRANSICIÓN.,2015
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,ESTADO DEL ARTE DEL TRASTORNO DE OPOSICIÓN DESAFIANTE; LAS ESTRATEGIAS PEDAGOGICAS Y DE CONDUCTAS EN NIÑOS DE 6 A 10 AÑOS,2013
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Investigación y desarrollo,Formación del Recurso Humano,ELABORACION CONCEPTUAL DE LA MUERTE EN NIÑOS DE 7-10 AÑOS QUE ESTÁN Y QUE NO ESTAN EN PROCESO DE DUELO,2012
No categorizado,Andrea del Pilar Bernal López,Femenino,Doctorado,Investigación desarrollo e Innovación,Formación del Recurso Humano,Investigación; desarrollo e Innovación,2013
Investigador Junior,Silvia Betancur Bedoya,Femenino,Maestría,Trabajos de grado de pregrado,Formación del Recurso Humano,Impactos de la Ventilación mecánica no invasiva en insuficiencia respiratoria aguda en el paciente adulto. Una Revisión de Tema Fundación Universitaria Maria Cano,2023
Investigador Junior,Silvia Betancur Bedoya,Femenino,Maestría,Trabajos de grado de pregrado,Formación del Recurso Humano,FISIOTERAPIA EN EL ABORDAJE DE LA DISPAREUNIA. Una Reflexión¿ Fundación Universitaria Maria Cano,2023
Investigador Junior,Silvia Betancur Bedoya,Femenino,Maestría,Trabajos de grado de pregrado,Formación del Recurso Humano,"EFECTOS DEL EJERCICIO FÍSICO A NIVEL OSTEO MUSCULAR EN PACIENTES CON VENTILACIÓN MECÁNICA, UNA REVISIÓN DE LITERATURA¿ Fundación Universitaria Maria Cano",2020
Investigador Junior,Silvia Betancur Bedoya,Femenino,Maestría,Trabajos de grado de pregrado,Formación del Recurso Humano,REHABILITACIÓN FISIOTERAPÉUTICA EN PACIENTES ADULTOS EN UCI CON NEUMONÍA CON VIRUS EMERGENTES. UNA REVISIÓN DE TEMA. Fundación Universitaria Maria Cano,2023
Investigador Junior,Silvia Betancur Bedoya,Femenino,Maestría,Trabajos de grado de pregrado,Formación del Recurso Humano,"¿Efectividad de la terapia de descompresión intervertebral no invasiva más terapia física en el dolor lumbar, cambios imagenológicos de resonancia magnética simple de columna en el paciente con discopatía lumbar. Un ensayo clínico retrospectivo¿ Fundación Universitaria Maria Cano",2023
Investigador Junior,Silvia Betancur Bedoya,Femenino,Maestría,Trabajos de grado de pregrado,Formación del Recurso Humano,¿EFECTIVIDAD DEL EJERCICIO TERAPÉUTICO PARA PREVENIR LA DIÁSTASIS DE LOS RECTOS ABDOMINALES POST PARTO. UNA REVISIÓN DE LA LITERATURA. Fundación Universitaria Maria Cano,2023
