id_link_grouplab,tipo,nodo_padre,nombre_grupo_investigacion,sigla_grupo_investigacion,titulo,titulo_original,titulo_normalizado,autor_1,autor_2,autor_3,autor_4,autor_5,issn,isbn,revista,ano
1,Artículo,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Hacia una difinición de currículo en una institución superior de educación adventista. Una revisión crítica de diferentes posturas curriculares,Hacia una difinición de currículo en una institución superior de educación adventista. Una revisión crítica de diferentes posturas curriculares,hacia una difinicion de curriculo en una institucion superior de educacion adventista una revision critica de diferentes posturas curriculares,WILSON ARANA PALOMINO,,,,,1669-2721,,Enfoques - Revista De La Universidad Adventista Del Plata -,2017
1,Artículo,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Integración de las principales teorías del aprendizaje, y análisis y crítica de los","Integración de las principales teorías del aprendizaje, y análisis y crítica de los",integracion de las principales teorias del aprendizaje y analisis y critica de los,ESTEBAN MAYORGA MUNOZ,,,,,2027-3916,,Unaciencia - Revista De Estudios E Investigaciones,2016
1,Artículo,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Evaluación formativa por competencias en la Corporación Universitaria Adventista: una visión cristiana,Evaluación formativa por competencias en la Corporación Universitaria Adventista: una visión cristiana,evaluacion formativa por competencias en la corporacion universitaria adventista una vision cristiana,GUSTAVO ADOLFO PHEREZ GOMEZ,,,,,2027-3916,,Unaciencia - Revista De Estudios E Investigaciones,2016
1,Artículo,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Five Songs Embera-Chami and three poems an analysis of two pieces of contemporary colombian choral music,Five Songs Embera-Chami and three poems an analysis of two pieces of contemporary colombian choral music,five songs embera-chami and three poems an analysis of two pieces of contemporary colombian choral music,JHONNIER OCHOA CESPEDES,,,,,0896-0968,,Icb International Choral Bulletin,2016
1,Artículo,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Respuestas psicofisiológicas ante la escucha de diferentes géneros musicales de contenido religioso-cristiano,Respuestas psicofisiológicas ante la escucha de diferentes géneros musicales de contenido religioso-cristiano,respuestas psicofisiologicas ante la escucha de diferentes generos musicales de contenido religioso-cristiano,NELSON JAVIER BERRIO GRANDAS,,,,,2182-0171,,DEDiCA,2014
1,Artículo,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Eficiencia del método musical Willems en el desarrollo de la conciencia fonológica de los niños en edad inicial del Colegio Adventista Simón Bolívar,Eficiencia del método musical Willems en el desarrollo de la conciencia fonológica de los niños en edad inicial del Colegio Adventista Simón Bolívar,eficiencia del metodo musical willems en el desarrollo de la conciencia fonologica de los ninos en edad inicial del colegio adventista simon bolivar,JENIFFER XIMENA VEGA FAJARDO,,,,,2027-3916,,Unaciencia - Revista De Estudios E Investigaciones,2013
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Guía de evaluación en la formación de educadores infantiles: Estrategias y herramientas,Guía de evaluación en la formación de educadores infantiles: Estrategias y herramientas,guia de evaluacion en la formacion de educadores infantiles estrategias y herramientas,GUSTAVO ADOLFO PHEREZ GOMEZ,ERIKA YAMILA MELO ROMERO,SONIA LUCIA VARGAS AMEZQUITA,LEIDY FARLEY NINO DIAZ,,,978-628-96443-1-9,,2024
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Guía de Evaluación de formación de docentes infantiles: Estrategias y herramientas,Guía de Evaluación de formación de docentes infantiles: Estrategias y herramientas,guia de evaluacion de formacion de docentes infantiles estrategias y herramientas,SONIA LUCIA VARGAS AMEZQUITA,ERIKA YAMILA MELO ROMERO,LEIDY FARLEY NINO DIAZ,GUSTAVO ADOLFO PHEREZ GOMEZ,,,978-628-96443-1-9,,2024
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Leer para crecer = Read For grow : cartilla del maestro,Leer para crecer = Read For grow : cartilla del maestro,leer para crecer = read for grow  cartilla del maestro,ERIKA YAMILA MELO ROMERO,EILY GISELLA RANGEL COLMENARES,JEYNI CAROLINA HERNANDEZ TORRES,RUBYS ALICIA BELENO CASTELLAR,,,978-628-96344-8-8,,2024
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Leer para crecer = Read For grow : cartilla del alumno,Leer para crecer = Read For grow : cartilla del alumno,leer para crecer = read for grow  cartilla del alumno,ERIKA YAMILA MELO ROMERO,,,,,,978-628-96344-9-5,,2024
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Aprendizaje Basado en Proyecto: Camino hacia el desarrollo de la creatividad y la innovación pedagógica en maestros en formación,Aprendizaje Basado en Proyecto: Camino hacia el desarrollo de la creatividad y la innovación pedagógica en maestros en formación,aprendizaje basado en proyecto camino hacia el desarrollo de la creatividad y la innovacion pedagogica en maestros en formacion,EULICES CORDOBA ZUNIGA,JHON JAIRO MENA BARCO,ESTEBAN MAYORGA MUNOZ,,,,978-628-95453-2-6,,2023
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Evaluación del perfil psicopedagógico de estudiantes de primaria: un pilotaje con una muestra colombiana,Evaluación del perfil psicopedagógico de estudiantes de primaria: un pilotaje con una muestra colombiana,evaluacion del perfil psicopedagogico de estudiantes de primaria un pilotaje con una muestra colombiana,CIRO ERNESTO REDONDO MENDOZA,NATHALY BERRIO GARCIA,,,,,978-628-95453-3-3,,2023
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Programa Musikid's : propuesta de apoyo al proceso del control inhibitorio en la infancia : guía para docentes,Programa Musikid's : propuesta de apoyo al proceso del control inhibitorio en la infancia : guía para docentes,programa musikid's  propuesta de apoyo al proceso del control inhibitorio en la infancia  guia para docentes,STEFANNIE DURAN DORIA,ELIZABETH MIRANDA GOMEZ,ERIKA YAMILA MELO ROMERO,,,,978-628-95453-7-1,,2023
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Musikid's : conociendo y gestionando mis emociones,Musikid's : conociendo y gestionando mis emociones,musikid's  conociendo y gestionando mis emociones,ERIKA YAMILA MELO ROMERO,ELIZABETH MIRANDA GOMEZ,STEFANNIE DURAN DORIA,,,,978-628-95453-6-4,,2023
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Aprendizaje Basado en Proyectos: Camino hacia el desarrollo de la creatividad y la innovación pedagógica en maestros en formación.,Aprendizaje Basado en Proyectos: Camino hacia el desarrollo de la creatividad y la innovación pedagógica en maestros en formación.,aprendizaje basado en proyectos camino hacia el desarrollo de la creatividad y la innovacion pedagogica en maestros en formacion,JHON JAIRO MENA BARCO,ESTEBAN MAYORGA MUNOZ,EULICES CORDOBA ZUNIGA,,,,978-628-95453-2-6,,2023
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Redes Sociales Atrapamiento o Conexión Emocional,Redes Sociales Atrapamiento o Conexión Emocional,redes sociales atrapamiento o conexion emocional,MARILUZ CANO GARCIA,,,,,,978-628-95453-1-9,,2023
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Estrategias Pedagógicas Innovadoras,Estrategias Pedagógicas Innovadoras,estrategias pedagogicas innovadoras,MILTON ANDRES JARA RAMIREZ,ELIZABETH BARRADA SOTO,ANA CRISTINA ZUNIGA ZAPATA,JHON FREDY NINO MANRIQUE,JENNIFER LISSETHE ARIAS MUNOZ,,978-958-53658-8-9,,2022
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,CONFIGURACIÓN DEL MODELO PEDAGÓGICO DESDE LA PEDAGOGÍA COMPRENSIVA-RESTAURADORA: PROPUESTA PARA EL SISTEMA EDUCATIVO ADVENTISTA DE LA UNIÓN COLOMBIANA DEL NORTE,CONFIGURACIÓN DEL MODELO PEDAGÓGICO DESDE LA PEDAGOGÍA COMPRENSIVA-RESTAURADORA: PROPUESTA PARA EL SISTEMA EDUCATIVO ADVENTISTA DE LA UNIÓN COLOMBIANA DEL NORTE,configuracion del modelo pedagogico desde la pedagogia comprensiva-restauradora propuesta para el sistema educativo adventista de la union colombiana del norte,GELVER PEREZ PULIDO,LUZ DORIS CHAPARRO SALAZAR,,,,,978-958-53658-0-3,,2022
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Enhancing meaningful teaching and learning process through conducting research.,Enhancing meaningful teaching and learning process through conducting research.,enhancing meaningful teaching and learning process through conducting research,EULICES CORDOBA ZUNIGA,ESTEBAN MAYORGA MUNOZ,,,,,978-958-52680-5-0,,2020
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Rumbo al centenario sobreviviendo y progresando en el pos-conflicto y en la pos-historia,Rumbo al centenario sobreviviendo y progresando en el pos-conflicto y en la pos-historia,rumbo al centenario sobreviviendo y progresando en el pos-conflicto y en la pos-historia,ENOC IGLESIAS ORTEGA,,,,,,978-958-56935-6-2,,2020
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Ruinas. Para guitarra sola.,Ruinas. Para guitarra sola.,ruinas para guitarra sola,JORGE HOYOS RENTERIA,,,,,,979-0-9005328-1-7,,2020
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Hacia una pedagogía restauradora. Una propuesta desde la cosmovisión educativa adventista,Hacia una pedagogía restauradora. Una propuesta desde la cosmovisión educativa adventista,hacia una pedagogia restauradora una propuesta desde la cosmovision educativa adventista,WILSON ARANA PALOMINO,,,,,,978-958-59993-5-0,,2018
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Games and teachings in my world,Games and teachings in my world,games and teachings in my world,ESTEBAN MAYORGA MUNOZ,YOLANDA JIMENEZ MORENO,SANDRA DUARTE DUARTE,YEIDY ZULAY YELA VARGAS,,,978-958-59993-6-7,,2018
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"En el Nuevo Milenio: Historia de la Corporación Universitaria Adventista 2010-2017, Vol I. 2001-2009","En el Nuevo Milenio: Historia de la Corporación Universitaria Adventista 2010-2017, Vol I. 2001-2009",en el nuevo milenio historia de la corporacion universitaria adventista 2010-2017 vol i 2001-2009,ENOC IGLESIAS ORTEGA,,,,,,978-958-59993-8-1,,2010
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"En el Nuevo Milenio: Historia de la Corporación Universitaria Adventista 2001-2009, Vol II. 2010-2017","En el Nuevo Milenio: Historia de la Corporación Universitaria Adventista 2001-2009, Vol II. 2010-2017",en el nuevo milenio historia de la corporacion universitaria adventista 2001-2009 vol ii 2010-2017,ENOC IGLESIAS ORTEGA,,,,,,978-958-59993-9-8,,2001
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,17 arreglos progresivos y composiciones sacras para piano,17 arreglos progresivos y composiciones sacras para piano,17 arreglos progresivos y composiciones sacras para piano,EDISON VALENCIA MOSQUERA,,,,,,979-0-9005328-0-0,,2018
1,Libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Guía de estrategias. Hacia una pedagogía comprensiva y restauradora UNAC,Guía de estrategias. Hacia una pedagogía comprensiva y restauradora UNAC,guia de estrategias hacia una pedagogia comprensiva y restauradora unac,LUZ DORIS CHAPARRO SALAZAR,JENNY MERCEDES AGUIRRE VALLEJO,,,,,978-958-59993-4-3,,2018
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"¨RuidoSonido¨"": Composición colectiva para piano como proyecto de aula en asignaturas teórico-musicales","¨RuidoSonido¨"": Composición colectiva para piano como proyecto de aula en asignaturas teórico-musicales","¨ruidosonido¨"" composicion colectiva para piano como proyecto de aula en asignaturas teorico-musicales",VICTOR HUGO AGUDELO RAMIREZ,FRIEDRICK OCHOA VALENCIA,MICHELLE HERNANDEZ VELEZ,SEBASTIAN RESTREPO VELEZ,,,978-628-96443-2-6,Impacto y avances en investigación formativa,2024
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,Percepción de la identidad adventista en los docentes del Colegio Adventista Bethel de Arauquita y del Instituto Adventista de Cúcuta: Un estudio fenomenológico,Percepción de la identidad adventista en los docentes del Colegio Adventista Bethel de Arauquita y del Instituto Adventista de Cúcuta: Un estudio fenomenológico,percepcion de la identidad adventista en los docentes del colegio adventista bethel de arauquita y del instituto adventista de cucuta un estudio fenomenologico,JHON JAIRO MENA BARCO,JOHN FERNANDO MARTINEZ MURILLO,SAMUEL SANCHEZ LONDONO,,,,978-628-95453-9-5,Investigación educativa: perspectivas y aplicaciones,2023
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,CREATIVIDAD E INNOVACIÓN EN LA ENSEÑANZA DEL INGLÉS: BREVE REVISIÓN BIBLIOGRÁFICA,CREATIVIDAD E INNOVACIÓN EN LA ENSEÑANZA DEL INGLÉS: BREVE REVISIÓN BIBLIOGRÁFICA,creatividad e innovacion en la ensenanza del ingles breve revision bibliografica,EULICES CORDOBA ZUNIGA,VALENTIAN MARIA RIVERA SALDARRIAGA,ENOC IGLESIAS ORTEGA,ADRIAN ULISES HERNANDEZ DELGADO,,,978-628-95453-9-5,Investigación educativa: perspectivas y aplicaciones,2023
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,El maestro y su religiosidad: Un acercamiento fenomenológico,El maestro y su religiosidad: Un acercamiento fenomenológico,el maestro y su religiosidad un acercamiento fenomenologico,FREDY GIOVANNY FERNANDEZ GOMEZ,CONSUELO GODOY JAIMES,GELVER PEREZ PULIDO,HELMER BENIGNO QUINTERO NUNEZ,MARTHA SOLANGE THUIRAN LOPERA,,978-628-95453-9-5,Investigación educativa: perspectivas y aplicaciones,2023
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"HÁBITOS ALIMENTARIOS DE ESTUDIANTES DE PRIMER GRADO DE UNA INSTITUCIÓN EDUCATIVA EN QUIBDÓ, COLOMBIA","HÁBITOS ALIMENTARIOS DE ESTUDIANTES DE PRIMER GRADO DE UNA INSTITUCIÓN EDUCATIVA EN QUIBDÓ, COLOMBIA",habitos alimentarios de estudiantes de primer grado de una institucion educativa en quibdo colombia,EULICES CORDOBA ZUNIGA,BARBARA MOSQUERA DOMINGUEZ,EDGARDO JAVIER RAMOS CABALLERO,CLAUDIA PATRICIA RIVAS MURILLO,,,978-628-95453-2-6,Aprendizaje Basado en Proyecto: Camino hacia el desarrollo de la creatividad y la innovación pedagógica en maestros en formación,2023
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Pensamiento crítico, dimensiones y estrategias para su desarrollo","Pensamiento crítico, dimensiones y estrategias para su desarrollo",pensamiento critico dimensiones y estrategias para su desarrollo,SARAI ANA ORTEGA PINEDA,ADOLFO ENRIQUE DIAZ MORENO,ENOC IGLESIAS ORTEGA,LORENA QUITIAN ZARATE,YUVER STEVE VILLAMIL RICO,,978-628-95453-9-5,Investigación educativa: perspectivas y aplicaciones,2023
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Estrategias Didácticas para la Comprensión Lectora Integrando la Fe, Enseñanza y Aprendizaje en el Área Humanidades Lengua Castellana de la Educación Basica Primaria del Colegio Adventista Libertad Norte","Estrategias Didácticas para la Comprensión Lectora Integrando la Fe, Enseñanza y Aprendizaje en el Área Humanidades Lengua Castellana de la Educación Basica Primaria del Colegio Adventista Libertad Norte",estrategias didacticas para la comprension lectora integrando la fe ensenanza y aprendizaje en el area humanidades lengua castellana de la educacion basica primaria del colegio adventista libertad norte,JENIFFER XIMENA VEGA FAJARDO,GUSTAVO ADOLFO PHEREZ GOMEZ,IVONNE ROCIO ORREGO POVEDA,MARIA VICTORIA MENESES MARTINEZ,,,978-628-95453-9-5,Investigación educativa: perspectivas y aplicaciones,2023
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Estrategias didácticas para la comprensión lectora integrando la fe, enseñanza y aprendizaje","Estrategias didácticas para la comprensión lectora integrando la fe, enseñanza y aprendizaje",estrategias didacticas para la comprension lectora integrando la fe ensenanza y aprendizaje,GUSTAVO ADOLFO PHEREZ GOMEZ,JENIFFER XIMENA VEGA FAJARDO,,,,,978-628-95453-9-5,Investigación educativa: perspectivas y aplicaciones,2023
1,Capítulos de libro,Nuevo Conocimiento,Pedagogía cultura y sociedad ,Pedagogía cultura y sociedad ,"Desarrollo de competencias escritas, orales y prácticas mediante técnicas de evaluación formativa","Desarrollo de competencias escritas, orales y prácticas mediante técnicas de evaluación formativa",desarrollo de competencias escritas orales y practicas mediante tecnicas de evaluacion formativa,HECTOR FABIAN PALACIOS VANEGAS,MILTON ANDRES JARA RAMIREZ,,,,,978-628-95453-9-5,Investigación educativa: perspectivas y aplicaciones,2023
